date,district,risk_level,risk_name,confidence_ok
2025-08-09,ΑΓΙΑΣ,3,ΥΨΗΛΗ,True
2025-08-09,ΑΓΙΟΥ ΟΡΟΥΣ,4,ΠΟΛΥ ΥΨΗΛΗ,True
2025-08-09,ΑΓΡΙΝΙΟΥ,4,ΠΟΛΥ ΥΨΗΛΗ,True
2025-08-09,ΑΘΗΝΩΝ Δ.Δ.,5,ΚΑΤΑΣΤΑΣΗ ΣΥΝΑΓΕΡΜΟΥ,False
2025-08-09,ΑΙΓΑΛΕΩ,5,ΚΑΤΑΣΤΑΣΗ ΣΥΝΑΓΕΡΜΟΥ,True
2025-08-09,ΑΙΓΙΟΥ,5,ΚΑΤΑΣΤΑΣΗ ΣΥΝΑΓΕΡΜΟΥ,True
2025-08-09,ΑΛΕΞΑΝΔΡΟΥΠΟΛΗΣ,4,ΠΟΛΥ ΥΨΗΛΗ,True
2025-08-09,ΑΛΜΥΡΟΥ,3,ΥΨΗΛΗ,True
2025-08-09,ΑΜΑΛΙΑΔΑΣ,5,ΚΑΤΑΣΤΑΣΗ ΣΥΝΑΓΕΡΜΟΥ,True
2025-08-09,ΑΜΦΙΛΟΧΙΑΣ,4,ΠΟΛΥ ΥΨΗΛΗ,True
2025-08-09,ΑΜΦΙΣΣΑΣ,4,ΠΟΛΥ ΥΨΗΛΗ,True
2025-08-09,ΑΡΓΟΛΙΔΑΣ Δ.Δ.,5,ΚΑΤΑΣΤΑΣΗ ΣΥΝΑΓΕΡΜΟΥ,True
2025-08-09,ΑΡΙΔΑΙΑΣ,2,ΜΕΣΗ,True
2025-08-09,ΑΡΝΑΙΑΣ,4,ΠΟΛΥ ΥΨΗΛΗ,True
2025-08-09,ΑΡΤΑΣ Δ.Δ.,3,ΥΨΗΛΗ,True
2025-08-09,ΑΤΑΛΑΝΤΗΣ,4,ΠΟΛΥ ΥΨΗΛΗ,True
2025-08-09,ΒΕΡΟΙΑΣ,2,ΜΕΣΗ,True
2025-08-09,ΒΟΛΟΥ,3,ΥΨΗΛΗ,True
2025-08-09,ΒΥΤΙΝΑΣ,4,ΠΟΛΥ ΥΨΗΛΗ,True
2025-08-09,ΓΟΥΜΕΝΙΣΣΑΣ,2,ΜΕΣΗ,True
2025-08-09,ΓΡΕΒΕΝΩΝ Δ.Δ.,2,ΜΕΣΗ,True
2025-08-09,ΓΥΘΕΙΟΥ,5,ΚΑΤΑΣΤΑΣΗ ΣΥΝΑΓΕΡΜΟΥ,True
2025-08-09,ΔΙΔΥΜΟΤΕΙΧΟΥ,4,ΠΟΛΥ ΥΨΗΛΗ,True
2025-08-09,ΔΡΑΜΑΣ,2,ΜΕΣΗ,True
2025-08-09,ΔΩΔΕΚΑΝΗΣΟΥ Δ.Δ.,3,ΥΨΗΛΗ,True
2025-08-09,ΕΔΕΣΣΑΣ,2,ΜΕΣΗ,True
2025-08-09,ΕΛΑΣΣΟΝΑΣ,3,ΥΨΗΛΗ,True
2025-08-09,ΖΑΚΥΝΘΟΥ Δ.Δ.,4,ΠΟΛΥ ΥΨΗΛΗ,True
2025-08-09,ΗΡΑΚΛΕΙΟΥ Δ.Δ.,4,ΠΟΛΥ ΥΨΗΛΗ,True
2025-08-09,ΘΑΣΟΥ,4,ΠΟΛΥ ΥΨΗΛΗ,True
2025-08-09,ΘΕΣΠΡΩΤΙΑΣ Δ.Δ.,3,ΥΨΗΛΗ,True
2025-08-09,ΘΕΣΣΑΛΟΝΙΚΗΣ,3,ΥΨΗΛΗ,True
2025-08-09,ΘΗΒΩΝ,5,ΚΑΤΑΣΤΑΣΗ ΣΥΝΑΓΕΡΜΟΥ,True
2025-08-09,ΙΣΤΙΑΙΑΣ,4,ΠΟΛΥ ΥΨΗΛΗ,True
2025-08-09,ΙΩΑΝΝΙΝΩΝ,3,ΥΨΗΛΗ,True
2025-08-09,ΚΑΒΑΛΑΣ,3,ΥΨΗΛΗ,True
2025-08-09,ΚΑΛΑΒΡΥΤΩΝ,4,ΠΟΛΥ ΥΨΗΛΗ,True
2025-08-09,ΚΑΛΑΜΑΤΑΣ,4,ΠΟΛΥ ΥΨΗΛΗ,True
2025-08-09,ΚΑΛΑΜΠΑΚΑΣ,2,ΜΕΣΗ,True
2025-08-09,ΚΑΠΑΝΔΡΙΤΙΟΥ,5,ΚΑΤΑΣΤΑΣΗ ΣΥΝΑΓΕΡΜΟΥ,True
2025-08-09,ΚΑΡΔΙΤΣΑΣ,2,ΜΕΣΗ,True
2025-08-09,ΚΑΡΠΕΝΗΣΙΟΥ,3,ΥΨΗΛΗ,True
2025-08-09,ΚΑΣΣΑΝΔΡΑΣ,4,ΠΟΛΥ ΥΨΗΛΗ,True
2025-08-09,ΚΑΣΤΟΡΙΑΣ Δ.Δ.,2,ΜΕΣΗ,True
2025-08-09,ΚΕΡΚΥΡΑΣ Δ.Δ.,3,ΥΨΗΛΗ,True
2025-08-09,ΚΕΦΑΛΛΗΝΙΑΣ Δ.Δ.,4,ΠΟΛΥ ΥΨΗΛΗ,True
2025-08-09,ΚΙΛΚΙΣ,2,ΜΕΣΗ,True
2025-08-09,ΚΙΛΚΙΣ ΛΙΜΝΗ,2,ΜΕΣΗ,True
2025-08-09,ΚΟΖΑΝΗΣ,2,ΜΕΣΗ,True
2025-08-09,ΚΟΝΙΤΣΑΣ,2,ΜΕΣΗ,True
2025-08-09,ΚΟΡΙΝΘΟΥ,5,ΚΑΤΑΣΤΑΣΗ ΣΥΝΑΓΕΡΜΟΥ,True
2025-08-09,ΚΥΚΛΑΔΩΝ Δ.Δ.,4,ΠΟΛΥ ΥΨΗΛΗ,True
2025-08-09,ΚΥΜΗΣ,5,ΚΑΤΑΣΤΑΣΗ ΣΥΝΑΓΕΡΜΟΥ,True
2025-08-09,ΚΥΝΟΥΡΙΑΣ,4,ΠΟΛΥ ΥΨΗΛΗ,True
2025-08-09,ΚΥΠΑΡΙΣΣΙΑΣ,4,ΠΟΛΥ ΥΨΗΛΗ,True
2025-08-09,ΛΑΓΚΑΔΑ,3,ΥΨΗΛΗ,True
2025-08-09,ΛΑΜΙΑΣ,3,ΥΨΗΛΗ,True
2025-08-09,ΛΑΡΙΣΗΣ,3,ΥΨΗΛΗ,True
2025-08-09,ΛΑΣΙΘΙΟΥ Δ.Δ.,4,ΠΟΛΥ ΥΨΗΛΗ,True
2025-08-09,ΛΑΥΡΙΟΥ,5,ΚΑΤΑΣΤΑΣΗ ΣΥΝΑΓΕΡΜΟΥ,True
2025-08-09,ΛΕΒΑΔΕΙΑΣ,4,ΠΟΛΥ ΥΨΗΛΗ,True
2025-08-09,ΛΕΣΒΟΥ Δ.Δ.,4,ΠΟΛΥ ΥΨΗΛΗ,True
2025-08-09,ΛΕΥΚΑΔΑΣ Δ.Δ.,4,ΠΟΛΥ ΥΨΗΛΗ,True
2025-08-09,ΛΙΔΟΡΙΚΙΟΥ,4,ΠΟΛΥ ΥΨΗΛΗ,True
2025-08-09,ΛΙΜΝΗΣ,4,ΠΟΛΥ ΥΨΗΛΗ,True
2025-08-09,ΜΕΓΑΡΩΝ,5,ΚΑΤΑΣΤΑΣΗ ΣΥΝΑΓΕΡΜΟΥ,True
2025-08-09,ΜΕΣΟΛΟΓΓΙΟΥ,4,ΠΟΛΥ ΥΨΗΛΗ,True
2025-08-09,ΜΕΤΣΟΒΟΥ,2,ΜΕΣΗ,True
2025-08-09,ΜΟΛΑΩΝ,5,ΚΑΤΑΣΤΑΣΗ ΣΥΝΑΓΕΡΜΟΥ,True
2025-08-09,ΜΟΥΖΑΚΙΟΥ,2,ΜΕΣΗ,True
2025-08-09,ΝΑΟΥΣΑΣ,2,ΜΕΣΗ,True
2025-08-09,ΝΑΥΠΑΚΤΟΥ,4,ΠΟΛΥ ΥΨΗΛΗ,True
2025-08-09,ΝΕΥΡΟΚΟΠΙΟΥ,2,ΜΕΣΗ,True
2025-08-09,ΝΙΓΡΙΤΑΣ,2,ΜΕΣΗ,True
2025-08-09,ΞΑΝΘΗΣ,4,ΠΟΛΥ ΥΨΗΛΗ,True
2025-08-09,ΞΥΛΟΚΑΣΤΡΟΥ,5,ΚΑΤΑΣΤΑΣΗ ΣΥΝΑΓΕΡΜΟΥ,True
2025-08-09,ΟΛΥΜΠΙΑΣ,4,ΠΟΛΥ ΥΨΗΛΗ,True
2025-08-09,ΠΑΡΝΗΘΑΣ,5,ΚΑΤΑΣΤΑΣΗ ΣΥΝΑΓΕΡΜΟΥ,True
2025-08-09,ΠΑΤΡΩΝ,5,ΚΑΤΑΣΤΑΣΗ ΣΥΝΑΓΕΡΜΟΥ,True
2025-08-09,ΠΕΙΡΑΙΩΣ,5,ΚΑΤΑΣΤΑΣΗ ΣΥΝΑΓΕΡΜΟΥ,True
2025-08-09,ΠΕΝΤΕΛΗΣ,5,ΚΑΤΑΣΤΑΣΗ ΣΥΝΑΓΕΡΜΟΥ,True
2025-08-09,ΠΙΕΡΙΑΣ Δ.Δ.,3,ΥΨΗΛΗ,True
2025-08-09,ΠΟΛΥΓΥΡΟΥ,4,ΠΟΛΥ ΥΨΗΛΗ,True
2025-08-09,ΠΟΡΟΥ,5,ΚΑΤΑΣΤΑΣΗ ΣΥΝΑΓΕΡΜΟΥ,False
2025-08-09,ΠΡΕΒΕΖΑΣ Δ.Δ.,4,ΠΟΛΥ ΥΨΗΛΗ,True
2025-08-09,ΠΥΡΓΟΥ,4,ΠΟΛΥ ΥΨΗΛΗ,True
2025-08-09,ΡΕΘΥΜΝΟΥ Δ.Δ.,4,ΠΟΛΥ ΥΨΗΛΗ,True
2025-08-09,ΡΟΔΟΠΗΣ Δ.Δ.,4,ΠΟΛΥ ΥΨΗΛΗ,True
2025-08-09,ΣΑΜΟΥ Δ.Δ.,4,ΠΟΛΥ ΥΨΗΛΗ,True
2025-08-09,ΣΕΡΡΩΝ,2,ΜΕΣΗ,True
2025-08-09,ΣΙΔΗΡΟΚΑΣΤΡΟΥ,2,ΜΕΣΗ,True
2025-08-09,ΣΚΟΠΕΛΟΥ,4,ΠΟΛΥ ΥΨΗΛΗ,False
2025-08-09,ΣΟΥΦΛΙΟΥ,4,ΠΟΛΥ ΥΨΗΛΗ,True
2025-08-09,ΣΠΑΡΤΗΣ,5,ΚΑΤΑΣΤΑΣΗ ΣΥΝΑΓΕΡΜΟΥ,True
2025-08-09,ΣΠΕΡΧΕΙΑΔΑΣ,3,ΥΨΗΛΗ,True
2025-08-09,ΣΤΑΥΡΟΥ,3,ΥΨΗΛΗ,True
2025-08-09,ΣΤΑΥΡΟΥΠΟΛΗΣ,3,ΥΨΗΛΗ,True
2025-08-09,ΤΡΙΚΑΛΩΝ,2,ΜΕΣΗ,True
2025-08-09,ΤΡΙΠΟΛΗΣ,5,ΚΑΤΑΣΤΑΣΗ ΣΥΝΑΓΕΡΜΟΥ,True
2025-08-09,ΤΣΟΤΥΛΙΟΥ,2,ΜΕΣΗ,True
2025-08-09,ΦΛΩΡΙΝΑΣ Δ.Δ.,2,ΜΕΣΗ,True
2025-08-09,ΦΛΩΡΙΝΑΣ ΠΡΕΣΠΑ,2,ΜΕΣΗ,True
2025-08-09,ΦΟΥΡΝΑ,2,ΜΕΣΗ,True
2025-08-09,ΧΑΛΚΙΔΑΣ,5,ΚΑΤΑΣΤΑΣΗ ΣΥΝΑΓΕΡΜΟΥ,True
2025-08-09,ΧΑΝΙΩΝ Δ.Δ,4,ΠΟΛΥ ΥΨΗΛΗ,True
2025-08-09,ΧΙΟΥ Δ.Δ.,4,ΠΟΛΥ ΥΨΗΛΗ,True
2026-05-27,ΑΓΙΑΣ,1,ΧΑΜΗΛΗ,True
2026-05-27,ΑΓΙΟΥ ΟΡΟΥΣ,1,ΧΑΜΗΛΗ,True
2026-05-27,ΑΓΡΙΝΙΟΥ,1,ΧΑΜΗΛΗ,True
2026-05-27,ΑΘΗΝΩΝ Δ.Δ.,1,ΧΑΜΗΛΗ,True
2026-05-27,ΑΙΓΑΛΕΩ,1,ΧΑΜΗΛΗ,True
2026-05-27,ΑΙΓΙΟΥ,1,ΧΑΜΗΛΗ,True
2026-05-27,ΑΛΕΞΑΝΔΡΟΥΠΟΛΗΣ,1,ΧΑΜΗΛΗ,True
2026-05-27,ΑΛΜΥΡΟΥ,1,ΧΑΜΗΛΗ,True
2026-05-27,ΑΜΑΛΙΑΔΑΣ,1,ΧΑΜΗΛΗ,True
2026-05-27,ΑΜΦΙΛΟΧΙΑΣ,1,ΧΑΜΗΛΗ,True
2026-05-27,ΑΜΦΙΣΣΑΣ,1,ΧΑΜΗΛΗ,True
2026-05-27,ΑΡΓΟΛΙΔΑΣ Δ.Δ.,1,ΧΑΜΗΛΗ,True
2026-05-27,ΑΡΙΔΑΙΑΣ,1,ΧΑΜΗΛΗ,True
2026-05-27,ΑΡΝΑΙΑΣ,1,ΧΑΜΗΛΗ,True
2026-05-27,ΑΡΤΑΣ Δ.Δ.,1,ΧΑΜΗΛΗ,True
2026-05-27,ΑΤΑΛΑΝΤΗΣ,1,ΧΑΜΗΛΗ,True
2026-05-27,ΒΕΡΟΙΑΣ,1,ΧΑΜΗΛΗ,True
2026-05-27,ΒΟΛΟΥ,1,ΧΑΜΗΛΗ,True
2026-05-27,ΒΥΤΙΝΑΣ,1,ΧΑΜΗΛΗ,True
2026-05-27,ΓΟΥΜΕΝΙΣΣΑΣ,1,ΧΑΜΗΛΗ,True
2026-05-27,ΓΡΕΒΕΝΩΝ Δ.Δ.,1,ΧΑΜΗΛΗ,True
2026-05-27,ΓΥΘΕΙΟΥ,1,ΧΑΜΗΛΗ,True
2026-05-27,ΔΙΔΥΜΟΤΕΙΧΟΥ,1,ΧΑΜΗΛΗ,True
2026-05-27,ΔΡΑΜΑΣ,1,ΧΑΜΗΛΗ,True
2026-05-27,ΔΩΔΕΚΑΝΗΣΟΥ Δ.Δ.,1,ΧΑΜΗΛΗ,True
2026-05-27,ΕΔΕΣΣΑΣ,1,ΧΑΜΗΛΗ,True
2026-05-27,ΕΛΑΣΣΟΝΑΣ,1,ΧΑΜΗΛΗ,True
2026-05-27,ΖΑΚΥΝΘΟΥ Δ.Δ.,1,ΧΑΜΗΛΗ,True
2026-05-27,ΗΡΑΚΛΕΙΟΥ Δ.Δ.,1,ΧΑΜΗΛΗ,True
2026-05-27,ΘΑΣΟΥ,1,ΧΑΜΗΛΗ,True
2026-05-27,ΘΕΣΠΡΩΤΙΑΣ Δ.Δ.,1,ΧΑΜΗΛΗ,True
2026-05-27,ΘΕΣΣΑΛΟΝΙΚΗΣ,1,ΧΑΜΗΛΗ,True
2026-05-27,ΘΗΒΩΝ,1,ΧΑΜΗΛΗ,True
2026-05-27,ΙΣΤΙΑΙΑΣ,1,ΧΑΜΗΛΗ,True
2026-05-27,ΙΩΑΝΝΙΝΩΝ,1,ΧΑΜΗΛΗ,True
2026-05-27,ΚΑΒΑΛΑΣ,1,ΧΑΜΗΛΗ,True
2026-05-27,ΚΑΛΑΒΡΥΤΩΝ,1,ΧΑΜΗΛΗ,True
2026-05-27,ΚΑΛΑΜΑΤΑΣ,1,ΧΑΜΗΛΗ,True
2026-05-27,ΚΑΛΑΜΠΑΚΑΣ,1,ΧΑΜΗΛΗ,True
2026-05-27,ΚΑΠΑΝΔΡΙΤΙΟΥ,1,ΧΑΜΗΛΗ,True
2026-05-27,ΚΑΡΔΙΤΣΑΣ,1,ΧΑΜΗΛΗ,True
2026-05-27,ΚΑΡΠΕΝΗΣΙΟΥ,1,ΧΑΜΗΛΗ,True
2026-05-27,ΚΑΣΣΑΝΔΡΑΣ,1,ΧΑΜΗΛΗ,True
2026-05-27,ΚΑΣΤΟΡΙΑΣ Δ.Δ.,1,ΧΑΜΗΛΗ,True
2026-05-27,ΚΕΡΚΥΡΑΣ Δ.Δ.,1,ΧΑΜΗΛΗ,True
2026-05-27,ΚΕΦΑΛΛΗΝΙΑΣ Δ.Δ.,1,ΧΑΜΗΛΗ,True
2026-05-27,ΚΙΛΚΙΣ,1,ΧΑΜΗΛΗ,True
2026-05-27,ΚΙΛΚΙΣ ΛΙΜΝΗ,1,ΧΑΜΗΛΗ,True
2026-05-27,ΚΟΖΑΝΗΣ,1,ΧΑΜΗΛΗ,True
2026-05-27,ΚΟΝΙΤΣΑΣ,1,ΧΑΜΗΛΗ,True
2026-05-27,ΚΟΡΙΝΘΟΥ,1,ΧΑΜΗΛΗ,True
2026-05-27,ΚΥΚΛΑΔΩΝ Δ.Δ.,1,ΧΑΜΗΛΗ,True
2026-05-27,ΚΥΜΗΣ,1,ΧΑΜΗΛΗ,True
2026-05-27,ΚΥΝΟΥΡΙΑΣ,1,ΧΑΜΗΛΗ,True
2026-05-27,ΚΥΠΑΡΙΣΣΙΑΣ,1,ΧΑΜΗΛΗ,True
2026-05-27,ΛΑΓΚΑΔΑ,1,ΧΑΜΗΛΗ,True
2026-05-27,ΛΑΜΙΑΣ,1,ΧΑΜΗΛΗ,True
2026-05-27,ΛΑΡΙΣΗΣ,1,ΧΑΜΗΛΗ,True
2026-05-27,ΛΑΣΙΘΙΟΥ Δ.Δ.,1,ΧΑΜΗΛΗ,True
2026-05-27,ΛΑΥΡΙΟΥ,1,ΧΑΜΗΛΗ,True
2026-05-27,ΛΕΒΑΔΕΙΑΣ,1,ΧΑΜΗΛΗ,True
2026-05-27,ΛΕΣΒΟΥ Δ.Δ.,1,ΧΑΜΗΛΗ,True
2026-05-27,ΛΕΥΚΑΔΑΣ Δ.Δ.,1,ΧΑΜΗΛΗ,True
2026-05-27,ΛΙΔΟΡΙΚΙΟΥ,1,ΧΑΜΗΛΗ,True
2026-05-27,ΛΙΜΝΗΣ,1,ΧΑΜΗΛΗ,True
2026-05-27,ΜΕΓΑΡΩΝ,1,ΧΑΜΗΛΗ,True
2026-05-27,ΜΕΣΟΛΟΓΓΙΟΥ,1,ΧΑΜΗΛΗ,True
2026-05-27,ΜΕΤΣΟΒΟΥ,1,ΧΑΜΗΛΗ,True
2026-05-27,ΜΟΛΑΩΝ,1,ΧΑΜΗΛΗ,True
2026-05-27,ΜΟΥΖΑΚΙΟΥ,1,ΧΑΜΗΛΗ,True
2026-05-27,ΝΑΟΥΣΑΣ,1,ΧΑΜΗΛΗ,True
2026-05-27,ΝΑΥΠΑΚΤΟΥ,1,ΧΑΜΗΛΗ,True
2026-05-27,ΝΕΥΡΟΚΟΠΙΟΥ,1,ΧΑΜΗΛΗ,True
2026-05-27,ΝΙΓΡΙΤΑΣ,1,ΧΑΜΗΛΗ,True
2026-05-27,ΞΑΝΘΗΣ,1,ΧΑΜΗΛΗ,True
2026-05-27,ΞΥΛΟΚΑΣΤΡΟΥ,1,ΧΑΜΗΛΗ,True
2026-05-27,ΟΛΥΜΠΙΑΣ,1,ΧΑΜΗΛΗ,True
2026-05-27,ΠΑΡΝΗΘΑΣ,1,ΧΑΜΗΛΗ,True
2026-05-27,ΠΑΤΡΩΝ,1,ΧΑΜΗΛΗ,True
2026-05-27,ΠΕΙΡΑΙΩΣ,1,ΧΑΜΗΛΗ,True
2026-05-27,ΠΕΝΤΕΛΗΣ,1,ΧΑΜΗΛΗ,True
2026-05-27,ΠΙΕΡΙΑΣ Δ.Δ.,1,ΧΑΜΗΛΗ,True
2026-05-27,ΠΟΛΥΓΥΡΟΥ,1,ΧΑΜΗΛΗ,True
2026-05-27,ΠΟΡΟΥ,1,ΧΑΜΗΛΗ,True
2026-05-27,ΠΡΕΒΕΖΑΣ Δ.Δ.,1,ΧΑΜΗΛΗ,True
2026-05-27,ΠΥΡΓΟΥ,1,ΧΑΜΗΛΗ,True
2026-05-27,ΡΕΘΥΜΝΟΥ Δ.Δ.,1,ΧΑΜΗΛΗ,True
2026-05-27,ΡΟΔΟΠΗΣ Δ.Δ.,1,ΧΑΜΗΛΗ,True
2026-05-27,ΣΑΜΟΥ Δ.Δ.,1,ΧΑΜΗΛΗ,True
2026-05-27,ΣΕΡΡΩΝ,1,ΧΑΜΗΛΗ,True
2026-05-27,ΣΙΔΗΡΟΚΑΣΤΡΟΥ,1,ΧΑΜΗΛΗ,True
2026-05-27,ΣΚΟΠΕΛΟΥ,1,ΧΑΜΗΛΗ,False
2026-05-27,ΣΟΥΦΛΙΟΥ,1,ΧΑΜΗΛΗ,True
2026-05-27,ΣΠΑΡΤΗΣ,1,ΧΑΜΗΛΗ,True
2026-05-27,ΣΠΕΡΧΕΙΑΔΑΣ,1,ΧΑΜΗΛΗ,True
2026-05-27,ΣΤΑΥΡΟΥ,1,ΧΑΜΗΛΗ,True
2026-05-27,ΣΤΑΥΡΟΥΠΟΛΗΣ,1,ΧΑΜΗΛΗ,True
2026-05-27,ΤΡΙΚΑΛΩΝ,1,ΧΑΜΗΛΗ,True
2026-05-27,ΤΡΙΠΟΛΗΣ,1,ΧΑΜΗΛΗ,True
2026-05-27,ΤΣΟΤΥΛΙΟΥ,1,ΧΑΜΗΛΗ,True
2026-05-27,ΦΛΩΡΙΝΑΣ Δ.Δ.,1,ΧΑΜΗΛΗ,True
2026-05-27,ΦΛΩΡΙΝΑΣ ΠΡΕΣΠΑ,1,ΧΑΜΗΛΗ,True
2026-05-27,ΦΟΥΡΝΑ,1,ΧΑΜΗΛΗ,True
2026-05-27,ΧΑΛΚΙΔΑΣ,1,ΧΑΜΗΛΗ,True
2026-05-27,ΧΑΝΙΩΝ Δ.Δ,1,ΧΑΜΗΛΗ,True
2026-05-27,ΧΙΟΥ Δ.Δ.,1,ΧΑΜΗΛΗ,True
2026-05-28,ΑΓΙΑΣ,1,ΧΑΜΗΛΗ,True
2026-05-28,ΑΓΙΟΥ ΟΡΟΥΣ,1,ΧΑΜΗΛΗ,True
2026-05-28,ΑΓΡΙΝΙΟΥ,1,ΧΑΜΗΛΗ,True
2026-05-28,ΑΘΗΝΩΝ Δ.Δ.,1,ΧΑΜΗΛΗ,True
2026-05-28,ΑΙΓΑΛΕΩ,1,ΧΑΜΗΛΗ,True
2026-05-28,ΑΙΓΙΟΥ,1,ΧΑΜΗΛΗ,True
2026-05-28,ΑΛΕΞΑΝΔΡΟΥΠΟΛΗΣ,1,ΧΑΜΗΛΗ,True
2026-05-28,ΑΛΜΥΡΟΥ,1,ΧΑΜΗΛΗ,True
2026-05-28,ΑΜΑΛΙΑΔΑΣ,1,ΧΑΜΗΛΗ,True
2026-05-28,ΑΜΦΙΛΟΧΙΑΣ,1,ΧΑΜΗΛΗ,True
2026-05-28,ΑΜΦΙΣΣΑΣ,1,ΧΑΜΗΛΗ,True
2026-05-28,ΑΡΓΟΛΙΔΑΣ Δ.Δ.,1,ΧΑΜΗΛΗ,True
2026-05-28,ΑΡΙΔΑΙΑΣ,1,ΧΑΜΗΛΗ,True
2026-05-28,ΑΡΝΑΙΑΣ,1,ΧΑΜΗΛΗ,True
2026-05-28,ΑΡΤΑΣ Δ.Δ.,1,ΧΑΜΗΛΗ,True
2026-05-28,ΑΤΑΛΑΝΤΗΣ,1,ΧΑΜΗΛΗ,True
2026-05-28,ΒΕΡΟΙΑΣ,1,ΧΑΜΗΛΗ,True
2026-05-28,ΒΟΛΟΥ,1,ΧΑΜΗΛΗ,True
2026-05-28,ΒΥΤΙΝΑΣ,1,ΧΑΜΗΛΗ,True
2026-05-28,ΓΟΥΜΕΝΙΣΣΑΣ,1,ΧΑΜΗΛΗ,True
2026-05-28,ΓΡΕΒΕΝΩΝ Δ.Δ.,1,ΧΑΜΗΛΗ,True
2026-05-28,ΓΥΘΕΙΟΥ,1,ΧΑΜΗΛΗ,True
2026-05-28,ΔΙΔΥΜΟΤΕΙΧΟΥ,1,ΧΑΜΗΛΗ,True
2026-05-28,ΔΡΑΜΑΣ,1,ΧΑΜΗΛΗ,True
2026-05-28,ΔΩΔΕΚΑΝΗΣΟΥ Δ.Δ.,1,ΧΑΜΗΛΗ,True
2026-05-28,ΕΔΕΣΣΑΣ,1,ΧΑΜΗΛΗ,True
2026-05-28,ΕΛΑΣΣΟΝΑΣ,1,ΧΑΜΗΛΗ,True
2026-05-28,ΖΑΚΥΝΘΟΥ Δ.Δ.,1,ΧΑΜΗΛΗ,True
2026-05-28,ΗΡΑΚΛΕΙΟΥ Δ.Δ.,1,ΧΑΜΗΛΗ,True
2026-05-28,ΘΑΣΟΥ,1,ΧΑΜΗΛΗ,True
2026-05-28,ΘΕΣΠΡΩΤΙΑΣ Δ.Δ.,1,ΧΑΜΗΛΗ,True
2026-05-28,ΘΕΣΣΑΛΟΝΙΚΗΣ,1,ΧΑΜΗΛΗ,True
2026-05-28,ΘΗΒΩΝ,1,ΧΑΜΗΛΗ,True
2026-05-28,ΙΣΤΙΑΙΑΣ,1,ΧΑΜΗΛΗ,True
2026-05-28,ΙΩΑΝΝΙΝΩΝ,1,ΧΑΜΗΛΗ,True
2026-05-28,ΚΑΒΑΛΑΣ,1,ΧΑΜΗΛΗ,True
2026-05-28,ΚΑΛΑΒΡΥΤΩΝ,1,ΧΑΜΗΛΗ,True
2026-05-28,ΚΑΛΑΜΑΤΑΣ,1,ΧΑΜΗΛΗ,True
2026-05-28,ΚΑΛΑΜΠΑΚΑΣ,1,ΧΑΜΗΛΗ,True
2026-05-28,ΚΑΠΑΝΔΡΙΤΙΟΥ,1,ΧΑΜΗΛΗ,True
2026-05-28,ΚΑΡΔΙΤΣΑΣ,1,ΧΑΜΗΛΗ,True
2026-05-28,ΚΑΡΠΕΝΗΣΙΟΥ,1,ΧΑΜΗΛΗ,True
2026-05-28,ΚΑΣΣΑΝΔΡΑΣ,1,ΧΑΜΗΛΗ,True
2026-05-28,ΚΑΣΤΟΡΙΑΣ Δ.Δ.,1,ΧΑΜΗΛΗ,True
2026-05-28,ΚΕΡΚΥΡΑΣ Δ.Δ.,1,ΧΑΜΗΛΗ,True
2026-05-28,ΚΕΦΑΛΛΗΝΙΑΣ Δ.Δ.,1,ΧΑΜΗΛΗ,True
2026-05-28,ΚΙΛΚΙΣ,1,ΧΑΜΗΛΗ,True
2026-05-28,ΚΙΛΚΙΣ ΛΙΜΝΗ,1,ΧΑΜΗΛΗ,True
2026-05-28,ΚΟΖΑΝΗΣ,1,ΧΑΜΗΛΗ,True
2026-05-28,ΚΟΝΙΤΣΑΣ,1,ΧΑΜΗΛΗ,True
2026-05-28,ΚΟΡΙΝΘΟΥ,1,ΧΑΜΗΛΗ,True
2026-05-28,ΚΥΚΛΑΔΩΝ Δ.Δ.,1,ΧΑΜΗΛΗ,True
2026-05-28,ΚΥΜΗΣ,1,ΧΑΜΗΛΗ,True
2026-05-28,ΚΥΝΟΥΡΙΑΣ,1,ΧΑΜΗΛΗ,True
2026-05-28,ΚΥΠΑΡΙΣΣΙΑΣ,1,ΧΑΜΗΛΗ,True
2026-05-28,ΛΑΓΚΑΔΑ,1,ΧΑΜΗΛΗ,True
2026-05-28,ΛΑΜΙΑΣ,1,ΧΑΜΗΛΗ,True
2026-05-28,ΛΑΡΙΣΗΣ,1,ΧΑΜΗΛΗ,True
2026-05-28,ΛΑΣΙΘΙΟΥ Δ.Δ.,1,ΧΑΜΗΛΗ,True
2026-05-28,ΛΑΥΡΙΟΥ,1,ΧΑΜΗΛΗ,True
2026-05-28,ΛΕΒΑΔΕΙΑΣ,1,ΧΑΜΗΛΗ,True
2026-05-28,ΛΕΣΒΟΥ Δ.Δ.,1,ΧΑΜΗΛΗ,True
2026-05-28,ΛΕΥΚΑΔΑΣ Δ.Δ.,1,ΧΑΜΗΛΗ,True
2026-05-28,ΛΙΔΟΡΙΚΙΟΥ,1,ΧΑΜΗΛΗ,True
2026-05-28,ΛΙΜΝΗΣ,1,ΧΑΜΗΛΗ,True
2026-05-28,ΜΕΓΑΡΩΝ,1,ΧΑΜΗΛΗ,True
2026-05-28,ΜΕΣΟΛΟΓΓΙΟΥ,1,ΧΑΜΗΛΗ,True
